260;2;2022;265;*;Małopolskie;Kraków;ul. Borowego 14 - budynek IMiGW;50.064444444;19.889166667
260;2;2022;267;*;Małopolskie;Kraków;ul. Makuszyńskiego 8 - komin;50.089166667;20.048888889
260;2;2022;269;*;Małopolskie;Liszki;Liszki 11 - kościół;50.039166667;19.766388889
260;2;2022;279;*;Małopolskie;Kraków;ul. Królewska 57 - biurowiec Biprostal;50.073333333;19.915555556
260;2;2022;283;*;Małopolskie;Kraków;ul. Podedworze 20a - blok mieszkalny;50.012222222;19.975555556
260;2;2022;709;*;Małopolskie;Brzezie;maszt własny;49.982777778;20.245833333
260;2;2022;776;*;Małopolskie;Zabierzów;ul. Krakowska 229 - budynek biurowy;50.109166667;19.82
260;2;2022;2001;*;Małopolskie;Kraków;ul. Lema 7 - Kraków Arena;50.067777778;19.990833333
260;2;2022;2059;*;Małopolskie;Kraków;ul. Mogilska 120 - budynek biurowo-usługowy;50.068055556;19.977777778
260;2;2022;2060;123;Małopolskie;Kraków;ul. Dąbska 1a - budynek;50.062777778;19.981111111
260;2;2022;2060;456;Małopolskie;Kraków;ul. Nowohucka 52 - pylon reklamowy Selgros;50.057777778;20.001388889
260;2;2022;2063;*;Małopolskie;Kraków;al. 29 Listopada 48C - Dom Studencki Nr III;50.083611111;19.949444444
260;2;2022;2064;*;Małopolskie;Kraków;ul. Legnicka 5 - budynek biurowy;50.089444444;19.950277778
260;2;2022;2065;*;Małopolskie;Kraków;ul. Lea 160 - budynek mieszkalny;50.072222222;19.894722222
260;2;2022;2066;789;Małopolskie;Kraków;ul. Spółdzielców 5 - budynek mieszkalny;50.017777778;19.980833333
260;2;2022;2066;123;Małopolskie;Kraków;ul. Wielicka 181a - budynek biurowy;50.023055556;19.981944444
260;2;2022;2067;456;Małopolskie;Kraków;ul. Olszańska 29 - budynek mieszkalny;50.070555556;19.9625
260;2;2022;2067;789;Małopolskie;Kraków;ul. Powstańców Wielkopolskich 7 - komin;50.043333333;19.963333333
260;2;2022;2067;1;Małopolskie;Kraków;ul. Spółdzielców 5 - budynek mieszkalny;50.017777778;19.980833333
260;2;2022;2068;*;Małopolskie;Kraków;ul. Powstańców Wielkopolskich 7 - komin;50.043333333;19.963333333
260;2;2022;2079;*;Małopolskie;Kraków;ul. Kantorowicka 203 - maszt własny;50.109444444;20.maj
260;2;2022;2097;*;Małopolskie;Kraków;ul. Bosacka 11 - budynek mieszkalny;50.068055556;19.95
260;2;2022;2098;*;Małopolskie;Kraków;ul. Batorego 9 - kamienica;50.067222222;19.931111111
260;2;2022;2099;*;Małopolskie;Kraków;al. Krasińskiego 1/3 - DH Jubilat;50.055833333;19.927777778
260;2;2022;2108;*;Małopolskie;Kraków;al. Pokoju 5 - budynek biurowy BUMA;50.058611111;19.962777778
260;2;2022;2112;*;Małopolskie;Kraków;al. Pokoju 5 - budynek biurowy BUMA;50.058611111;19.962777778
260;2;2022;2114;*;Małopolskie;Kraków;al. Pokoju 5 - budynek biurowy BUMA;50.058611111;19.962777778
260;2;2022;2122;123;Małopolskie;Kraków;ul. Hallera 8 - wieża ciśnień;50.001944444;19.990555556
260;2;2022;2122;7;Małopolskie;Kraków;ul. Krzemionki 29 - wieża SLR RTV;50.038888889;19.946388889
260;2;2022;2123;123;Małopolskie;Kraków;os. Złotej Jesieni 1 - szpital Rydygiera;50.092777778;20.019444444
260;2;2022;2123;789;Małopolskie;Skawina;ul. Tyniecka / Mickiewicza - maszt własny;49.976944444;19.813611111
260;2;2022;2124;1234;Małopolskie;Kraków;ul. Zakopiańska 86 - kościół - g. Borkowska;50.007777778;19.925555556
260;2;2022;2124;789;Małopolskie;Kraków;ul. Zapolskiej 38 - Ahold;50.078888889;19.892777778
260;2;2022;2138;456;Małopolskie;Kraków;ul. Reymonta 11 - akademik Nawojka;50.065;19.917777778
260;2;2022;2138;123;Małopolskie;Kraków;ul. Reymonta 22 - żółty treningowy budynek Wisły;50.065555556;19.908333333
260;2;2022;2139;*;Małopolskie;Kraków;ul. Modrzejewskiej 14A - budynek mieszkalny;50.0875;19.915277778
260;2;2022;2154;789;Małopolskie;Kraków;ul. Kotlarska 18 - budynek mieszkalny;50.055833333;19.959722222
260;2;2022;2154;123;Małopolskie;Kraków;ul. Ujastek 7 - Mostostal / Budimex;50.083611111;20.066111111
260;2;2022;2155;123;Małopolskie;Kraków;ul. Bieżanowska 87B - budynek;50.024444444;19.994722222
260;2;2022;2155;456;Małopolskie;Kraków;ul. Narvik 36 - budynek mieszkalny;50.000833333;19.912222222
260;2;2022;2175;*;Małopolskie;Kraków;ul. Botewa 6 - komin koło Rybitw;50.037777778;20.031666667
260;2;2022;2182;*;Małopolskie;Kraków;ul. Medyczna / Obronna - maszt własny;50.013333333;19.992222222
260;2;2022;2192;*;Małopolskie;Kraków;ul. Królowej Jadwigi 147 - budynek mieszkalny;50.060833333;19.892222222
260;2;2022;2193;*;Małopolskie;Kraków;ul. Kąpielowa 75 - budynek;49.993055556;19.939166667
260;2;2022;2194;*;Małopolskie;Kraków;ul. Cechowa 144 - kościół;50.005833333;19.9825
260;2;2022;2195;*;Małopolskie;Kraków;ul. Aleksandrowicza 4a-4b - budynek;49.978333333;19.948055556
260;2;2022;2222;*;Małopolskie;Kraków;ul. Dietla 67 - kamienica;50.053888889;19.943888889
260;2;2022;2228;*;Małopolskie;Kraków;os. Na Wzgórzach 1a - kościół;50.092222222;20.058055556
260;2;2022;2239;12;Małopolskie;Kraków;ul. Podgórska 34 - Galeria Kazimierz;50.0525;19.955833333
260;2;2022;2239;456;Małopolskie;Kraków;ul. Skośna 12 - CTG WOMAR;50.01;19.902777778
260;2;2022;2239;78;Małopolskie;Kraków;ul. Tuchowska 118 - maszt radiowy;49.99;19.971944444
260;2;2022;2253;*;Małopolskie;Kraków;ul. Klimeckiego 24 - hotel Alf;50.048333333;19.969722222
260;2;2022;2267;*;Małopolskie;Kraków;ul. Zakopiańska 291 - maszt reklamowy Orlen;49.984166667;19.912222222
260;2;2022;2268;789;Małopolskie;Kraków;ul. Szlak 27 / Długa 55 - kamienica;50.071111111;19.936388889
260;2;2022;2268;123;Małopolskie;Wieliczka;ul. Goliana 22 - Hostel Kinga;49.987222222;20.061388889
260;2;2022;2269;4567;Małopolskie;Kraków;ul. Św. Anny 11 - kościół;50.061944444;19.933611111
260;2;2022;2269;123;Małopolskie;Kraków;ul. Pachońskiego 8 - budynek handlowo-usługowy;50.094166667;19.9275
260;2;2022;2293;456;Małopolskie;Kraków;ul. Aleksandry 1 - kościół;50.015555556;20.018333333
260;2;2022;2293;789;Małopolskie;Kraków;ul. Ks. Prymasa Wyszyńskiego 6 - kościół;50.007222222;20.0075
260;2;2022;2295;*;Małopolskie;Kraków;os. Handlowe 1 - blok;50.072777778;20.030277778
260;2;2022;2296;*;Małopolskie;Kraków;al. Jana Pawła II 78 - Akademia Wychowania Fizycznego;50.072222222;19.999722222
260;2;2022;2366;456;Małopolskie;Kraków;ul. Rzemieślnicza 1 - budynek biurowy Kruszywo;50.032777778;19.936944444
260;2;2022;2366;789;Małopolskie;Wieliczka;ul. Narutowicza 1 - komin cegielni;49.99;20.maj
260;2;2022;2367;*;Małopolskie;Kraków;ul. Zakopiańska 167 - budynek Toyoty;49.998888889;19.92
260;2;2022;2388;*;Małopolskie;Kraków;ul. Cechowa 49a - budynek mieszkalny;50.003888889;19.956944444
260;2;2022;2439;123;Małopolskie;Kraków;ul. Miłkowskiego 3 - budynek biurowy Colosseum;50.026666667;19.920555556
260;2;2022;2439;789;Małopolskie;Kraków;ul. Sławka 3a - budynek biurowy;50.026944444;19.961111111
260;2;2022;2439;456;Małopolskie;Kraków;ul. Zakopiańska 9 - budynek biurowy;50.026944444;19.934722222
260;2;2022;2447;456;Małopolskie;Kraków;ul. Babińskiego 14 - budynek mieszkalny;50.006944444;19.891111111
260;2;2022;2447;789;Małopolskie;Kraków;ul. Kościuszki 73 - kamienica;50.052777778;19.918055556
260;2;2022;2448;*;Małopolskie;Kraków;ul. Bobrzyńskiego 14 - budynek Jagiellońskiego Centrum Innowacji;50.019166667;19.895555556
260;2;2022;2473;*;Małopolskie;Kraków;ul. Studencka 4 - kamienica;50.0625;19.931111111
260;2;2022;2646;*;Małopolskie;Kraków;ul. Czarnogórska 14 - szkoła;50.019166667;19.971111111
260;2;2022;2674;*;Małopolskie;Kraków;ul. Kurczaba 5 - kościół;50.014722222;20.004722222
260;2;2022;2675;*;Małopolskie;Kraków;ul. Kantorowicka 48 - budynek;50.100833333;20.064166667
260;2;2022;2676;*;Małopolskie;Kraków;ul. Nowohucka 69/69a - pylon reklamowy ARKA;50.045833333;19.976666667
260;2;2022;2677;456;Małopolskie;Kraków;ul. Grzegórzecka 19 - budynek mieszkalny;50.058611111;19.9525
260;2;2022;2677;789;Małopolskie;Kraków;ul. Zamoyskiego 2 - kościół;50.043333333;19.95
260;2;2022;2678;789;Małopolskie;Kraków;ul. Gromadzka 46 - magazyny;50.039722222;19.978611111
260;2;2022;2678;1;Małopolskie;Kraków;ul. Zamoyskiego 2 - kościół;50.043333333;19.95
260;2;2022;2678;456;Małopolskie;Kraków;ul. Zamoyskiego 56 - kościół;50.039166667;19.943055556
260;2;2022;2691;*;Małopolskie;Kraków;ul. Witosa 9 - kościół;50.011388889;19.961111111
260;2;2022;5306;*;Małopolskie;Kraków;al. Grottgera 1 - budynek mieszkalny;50.071944444;19.929722222
260;2;2022;5307;*;Małopolskie;Świątniki Górne;ul. Bielowicza 16;49.934444444;19.958888889
260;2;2022;5308;*;Małopolskie;Świątniki Górne;ul. Bielowicza 16;49.934444444;19.958888889
260;2;2022;5309;789;Małopolskie;Kraków;ul. Krupnicza 44 - szkoła;50.062222222;19.924166667
260;2;2022;5309;0;Małopolskie;Świątniki Górne;ul. Bielowicza 16;49.934444444;19.958888889
260;2;2022;5311;1234;Małopolskie;Kraków;ul. Maciejkowa 3 - kościół;50.109166667;19.899444444
260;2;2022;5311;5678;Małopolskie;Kraków;ul. Pasteura 1 - kościół;50.096944444;19.9325
260;2;2022;5312;789;Małopolskie;Kraków;ul. Chałupnika 14 - budynek biurowo-magazynowy Herbapol;50.075277778;19.975277778
260;2;2022;5312;456;Małopolskie;Kraków;ul. Mackiewicza 17a - hipermarket Mozart;50.093888889;19.9475
260;2;2022;5313;789;Małopolskie;Kraków;al. Pokoju 67 - pylon reklamowy M1;50.064722222;19.996944444
260;2;2022;5313;123;Małopolskie;Kraków;ul. Akacjowa 5 - szkoła;50.084444444;19.978888889
260;2;2022;5313;45;Małopolskie;Kraków;ul. Dobrego Pasterza 122A - budynek;50.088888889;19.98
260;2;2022;5314;0;Małopolskie;Kraków;ul. Pawia 5 - Galeria Krakowska;50.068611111;19.946388889
260;2;2022;5314;123;Małopolskie;Wieliczka;ul. Krakowska 58 - budynek;50.0025;20.023611111
260;2;2022;5315;*;Małopolskie;Kraków;ul. Pawia 5 - Galeria Krakowska;50.068611111;19.946388889
260;2;2022;5322;*;Małopolskie;Kraków;ul. Kamieńskiego - maszt Enion SA;50.028055556;19.954444444
260;2;2022;5323;*;Małopolskie;Kraków;ul. Kamieńskiego - maszt Enion SA;50.028055556;19.954444444
260;2;2022;5329;456;Małopolskie;Kraków;ul. Bernardyńska 7 - kamienica;50.0525;19.936388889
260;2;2022;5329;123;Małopolskie;Kraków;ul. Szlak 44 - Politechnika Krakowska;50.071388889;19.941388889
260;2;2022;5331;789;Małopolskie;Kraków;ul. Bronowicka 31 - budynek mieszkalny;50.076666667;19.903055556
260;2;2022;5331;0;Małopolskie;Kraków;ul. Podgórska 34 - Galeria Kazimierz;50.053333333;19.956111111
260;2;2022;5332;789;Małopolskie;Kraków;ul. Łukasiewicza 3 - budynek;50.075833333;19.964722222
260;2;2022;5332;0;Małopolskie;Kraków;ul. Podgórska 34 - Galeria Kazimierz;50.053333333;19.956111111
260;2;2022;5333;789;Małopolskie;Kraków;ul. Jasnogórska 44 - budynek IFS;50.0975;19.891388889
260;2;2022;5333;456;Małopolskie;Kraków;ul. Ułanów 21A - bursa;50.077222222;19.985277778
260;2;2022;5333;123;Małopolskie;Kraków;ul. Wieniawskiego 62 - budynek biurowy;50.079166667;19.969166667
260;2;2022;5336;789;Małopolskie;Kraków;ul. Biskupińska 19 - maszt Netii;50.030833333;20.005833333
260;2;2022;5336;456;Małopolskie;Kraków;ul. Stoczniowców 3 - komin kotłowni;50.051666667;19.980555556
260;2;2022;5337;*;Małopolskie;Niepołomice;ul. Piękna 2 - kościół;50.031666667;20.217222222
260;2;2022;5338;789;Małopolskie;Kraków;ul. Wielicka 72 - budynek biurowy;50.033888889;19.970833333
260;2;2022;5338;0;Małopolskie;Niepołomice;ul. Piękna 2 - kościół;50.031666667;20.217222222
260;2;2022;5339;123;Małopolskie;Kraków;al. Dygasińskiego 25 - szkoła;50.021388889;19.989722222
260;2;2022;5339;789;Małopolskie;Kraków;ul. Dobczycka 20 - szkoła;50.016666667;19.955555556
260;2;2022;5339;456;Małopolskie;Kraków;ul. Malborska 65 - hotel Optima;50.023888889;19.969166667
260;2;2022;5339;0;Małopolskie;Niepołomice;ul. Piękna 2 - kościół;50.031666667;20.217222222
260;2;2022;5342;123;Małopolskie;Kraków;ul. Bujaka 15 - szkoła;50.010277778;19.951111111
260;2;2022;5342;789;Małopolskie;Kraków;ul. Jahody 8 - budynek mieszkalny;50.023888889;19.904166667
260;2;2022;5342;456;Małopolskie;Kraków;ul. Kustronia - budynek nastawni kolejowej;50.003333333;19.933333333
260;2;2022;5343;0;Małopolskie;Brzezie;maszt własny;49.982777778;20.245833333
260;2;2022;5343;456;Małopolskie;Kraków;ul. Conrada 63 - budynek biurowy;50.087222222;19.895555556
260;2;2022;5343;123;Małopolskie;Kraków;ul. Działowskiego 13 - Womar Hurtownia Sp. z o.o.;49.991666667;19.873333333
260;2;2022;5344;*;Małopolskie;Brzezie;maszt własny;49.982777778;20.245833333
260;2;2022;5345;*;Małopolskie;Brzezie;maszt własny;49.982777778;20.245833333
260;2;2022;5346;789;Małopolskie;Kraków;ul. Tyniecka 231 - Scania Polska S.A.;50.021111111;19.830833333
260;2;2022;5346;123;Małopolskie;Modlnica;ul. Jurajska 2 - budynek usługowy;50.1275;19.871666667
260;2;2022;5347;456;Małopolskie;Kraków;ul. Drożdżowa 5 - zakłady drożdżowe - komin;50.012777778;20.040277778
260;2;2022;5347;789;Małopolskie;Kraków;ul. Zelwerowicza 7 - budynek mieszkalny;50.018611111;19.878888889
260;2;2022;5348;123;Małopolskie;Kraków;os. Krakowiaków 44 - blok mieszkalny;50.081666667;20.035555556
260;2;2022;5348;45;Małopolskie;Kraków;ul. Benedyktyńska 37 - kościół;50.019166667;19.802222222
260;2;2022;5349;*;Małopolskie;Kraków;plac Mariacki 5 - Kościół Mariacki;50.061666667;19.939166667
260;2;2022;5352;*;Małopolskie;Kraków;ul. Bałuckiego 8 - Towarzystwo Salezjańskie Św.Stanisława Kostki;50.050555556;19.926944444
260;2;2022;5353;*;Małopolskie;Kraków;ul. Bałuckiego 8 - Towarzystwo Salezjańskie Św.Stanisława Kostki;50.050555556;19.926944444
260;2;2022;5354;*;Małopolskie;Kraków;ul. Bałuckiego 8 - Towarzystwo Salezjańskie Św.Stanisława Kostki;50.050555556;19.926944444
260;2;2022;5355;123;Małopolskie;Kraków;ul. Kielecka 2 - budynek przemysłowo-biurowy Arpis;50.066388889;19.961388889
260;2;2022;5355;789;Małopolskie;Kraków;ul. Pleszowska 29 - budynek biurowy;50.092777778;19.935833333
260;2;2022;5356;789;Małopolskie;Kraków;ul. Bagrowa 3 - budynek;50.0375;20.0025
260;2;2022;5356;456;Małopolskie;Kraków;ul. Nad Drwiną 4 - budynek mieszkalny;50.032777778;20.042222222
260;2;2022;5357;789;Małopolskie;Kraków;ul. Przewóz 2 - budynek;50.044722222;19.986111111
260;2;2022;5357;123;Małopolskie;Kraków;ul. Przewóz 34 - budynek BUDOSTAL-8;50.0425;19.993611111
260;2;2022;5358;123;Małopolskie;Kraków;ul. Bułgarska 38 - budynek mieszkalny;50.022777778;19.918055556
260;2;2022;5358;789;Małopolskie;Kraków;ul. Zawiła 56 - budynek firmowy;50.005;19.901666667
260;2;2022;5359;*;Małopolskie;Kraków;ul. Mitkowskiego 16 - budynek mieszkalny;50.046388889;19.926111111
260;2;2022;5360;*;Małopolskie;Kraków;ul. Ojcowska 1 - kościół;50.091666667;19.880833333
260;2;2022;5392;*;Małopolskie;Kraków;ul. Focha 39 - bursa;50.056944444;19.911388889
260;2;2022;5400;*;Małopolskie;Mietniów;Mietniów 70 - maszt Emitel - RTCN;49.958611111;20.081944444
260;2;2022;5414;*;Małopolskie;Głogoczów;maszt Plusa;49.911388889;19.880555556
260;2;2022;5429;*;Małopolskie;Kraków;ul. Siwka 34 - maszt własny;50.056111111;20.0225
260;2;2022;5441;*;Małopolskie;Kraków;ul. Lema 7 - Kraków Arena;50.067777778;19.991388889
260;2;2022;5456;*;Małopolskie;Kraków;ul. Bułgarska 38 - budynek mieszkalny;50.022777778;19.918055556
260;2;2022;5457;*;Małopolskie;Kraków;plac Mariacki 5 - Kościół Mariacki;50.061666667;19.939166667
260;2;2022;5469;*;Małopolskie;Kraków;ul. Zakopiańska 91A - budynek mieszkalny;50.018055556;19.930277778
260;2;2022;5470;*;Małopolskie;Kraków;ul. Zakopiańska 91A - budynek mieszkalny;50.018055556;19.930277778
260;2;2022;5471;*;Małopolskie;Kraków;ul. Zakopiańska 91A - budynek mieszkalny;50.018055556;19.930277778
260;2;2022;5472;*;Małopolskie;Kraków;plac Na Stawach 1 - biurowiec Biprokom;50.054722222;19.921666667
260;2;2022;5473;0;Małopolskie;Kraków;plac Na Stawach 1 - biurowiec Biprokom;50.054722222;19.921666667
260;2;2022;5473;789;Małopolskie;Wieliczka;ul. Czarnochowska 30 - pensjonat Południe;49.993611111;20.066111111
260;2;2022;5474;*;Małopolskie;Kraków;plac Na Stawach 1 - biurowiec Biprokom;50.054722222;19.921666667
260;2;2022;5475;*;Małopolskie;Kraków;ul. Ćwikłowa 4a - budynek mieszkalny;50.035833333;19.888888889
260;2;2022;5476;*;Małopolskie;Kraków;ul. Ćwikłowa 4a - budynek mieszkalny;50.035833333;19.888888889
260;2;2022;5477;*;Małopolskie;Kraków;ul. Ćwikłowa 4a - budynek mieszkalny;50.035833333;19.888888889
260;2;2022;5478;0;Małopolskie;Kraków;ul. Łokietka 98-104 - Zakład Mechaniczny;50.093055556;19.916111111
260;2;2022;5478;3;Małopolskie;Skawina;ul. Tyniecka / Mickiewicza - maszt własny;49.976944444;19.813611111
260;2;2022;5479;0;Małopolskie;Kraków;ul. Łokietka 98-104 - Zakład Mechaniczny;50.093055556;19.916111111
260;2;2022;5479;1234;Małopolskie;Węgrzce;ul. A11 3 / Węgrzce 206 - maszt radia Alfa;50.115833333;19.969166667
260;2;2022;5480;*;Małopolskie;Kraków;ul. Łokietka 98-104 - Zakład Mechaniczny;50.093055556;19.916111111
260;2;2022;5484;*;Małopolskie;Skawina;ul. Piłsudskiego 23 - budynek Zakładów Metalurgicznych;49.968333333;19.799722222
260;2;2022;5485;*;Małopolskie;Skawina;ul. Piłsudskiego 23 - budynek Zakładów Metalurgicznych;49.968333333;19.799722222
260;2;2022;5486;789;Małopolskie;Balice - Lotnisko;ul. Medweckiego 1 - MPL - dach parkingu;50.071388889;19.801666667
260;2;2022;5486;123;Małopolskie;Kraków;ul. Lindego 1 - mleczarnia;50.078611111;19.8775
260;2;2022;5486;0;Małopolskie;Skawina;ul. Piłsudskiego 23 - budynek Zakładów Metalurgicznych;49.968333333;19.799722222
260;2;2022;5492;*;Małopolskie;Kraków;ul. Cechowa 57 - szkoła;50.006111111;19.966111111
260;2;2022;5493;*;Małopolskie;Kraków;ul. Generała Roi 6 - budynek przemysłowy;50.021944444;19.944444444
260;2;2022;5495;*;Małopolskie;Kraków;ul. Pychowicka 7 - budynek biurowy;50.032777778;19.919722222
260;2;2022;5504;*;Małopolskie;Kraków;ul. Zaborska 1 - budynek;50.098611111;19.868611111
260;2;2022;5550;*;Małopolskie;Kraków;ul. Smoleńsk 9 - ASP Kraków;50.059444444;19.931388889
260;2;2022;5591;*;Małopolskie;Węgrzce Wielkie;maszt własny;50.015833333;20.109166667
260;2;2022;5595;*;Małopolskie;Mogilany;ul. Krakowska 2 - kościół;49.9425;19.886111111
260;2;2022;5596;*;Małopolskie;Wrząsowice;Wrząsowice 551 - budynek mieszkalny;49.959166667;19.944722222
260;2;2022;5597;*;Małopolskie;Brzyczyna;Brzyczyna 42 - maszt własny;49.971388889;19.871666667
260;2;2022;6203;*;Małopolskie;Kraków;ul. Obrońców Krzyża 1 - kościół;50.085;20.029166667
260;2;2022;6217;*;Małopolskie;Kraków;os. Złotej Jesieni 1 - szpital Rydygiera;50.092777778;20.019444444
260;2;2022;6266;*;Małopolskie;Siepraw;maszt własny;49.898611111;19.960277778
260;2;2122;239;*;Małopolskie;Zabierzów;ul. Krakowska 229 - budynek biurowy;50.109166667;19.82
260;2;2122;2059;*;Małopolskie;Kraków;ul. Życzkowskiego 19 - budynek COPERNICUS;50.079444444;19.994166667
260;2;2122;2060;*;Małopolskie;Kraków;ul. Centralna 51a - blok mieszkalny;50.065;20.011666667
260;2;2122;2061;123;Małopolskie;Kraków;os. Albertyńskie 36 - szkoła;50.081111111;20.019444444
260;2;2122;2061;456;Małopolskie;Kraków;os. Dywizjonu 303 66 - szkoła;50.083333333;20.006666667
260;2;2122;2063;*;Małopolskie;Kraków;al. 29 Listopada 130 - pomarańczowy biurowiec;50.091388889;19.959444444
260;2;2122;2064;*;Małopolskie;Kraków;ul. Prądnicka 58 - budynek mieszkalny;50.083888889;19.9375
260;2;2122;2065;*;Małopolskie;Kraków;ul. Radzikowskiego 35 - budynek biurowy;50.083333333;19.902777778
260;2;2122;2139;*;Małopolskie;Kraków;ul. Racławicka 56 - Urząd Marszałkowski;50.08;19.920833333
260;2;2122;2159;*;Małopolskie;Brzoskwinia;maszt strunobetonowy PTK Centertel;50.091388889;19.687777778
260;2;2122;2238;*;Małopolskie;Kraków;ul. Łokietka 60 - kościół;50.083888889;19.922777778
260;2;2122;2266;*;Małopolskie;Kraków;al. 29 Listopada 180 - budynek KIA;50.099166667;19.962222222
260;2;2122;2268;*;Małopolskie;Kraków;ul. Bieńczycka 3A - budynek Auto-Wydech Serwis;50.074166667;20.017777778
260;2;2122;2295;*;Małopolskie;Kraków;os. Złotej Jesieni 15a - hotel Felix;50.088611111;20.027777778
260;2;2122;2675;*;Małopolskie;Kraków;os. Na Stoku 18 - budynek mieszkalny;50.095277778;20.054722222
260;2;2122;2676;*;Małopolskie;Kraków;ul. Makuszyńskiego 19 - miejska noclegownia;50.089444444;20.036388889
260;2;2122;5334;123;Małopolskie;Kraków;ul. Kniaźnina 12 - budynek TP S.A.;50.091111111;19.99
260;2;2122;5334;789;Małopolskie;Kraków;ul. Obrońców Krzyża 1 - kościół;50.085;20.029166667
260;2;2122;5335;*;Małopolskie;Kraków;os. Spółdzielcze 8 - budynek mieszkalny;50.078333333;20.026388889
260;2;2122;5345;*;Małopolskie;Kraków;ul. Dobrego Pasterza 117 - kościół;50.089444444;19.970277778
260;2;2122;5346;*;Małopolskie;Kraków;ul. Astronautów 5 - budynek mieszkalny;50.043611111;19.819444444
260;2;2122;5347;*;Małopolskie;Kraków;ul. Dożynkowa 35 - budynek;50.103888889;19.945
260;2;2122;5354;*;Małopolskie;Kraków;ul. Oboźna 29B - budynek przemysłowy;50.08;19.928611111
260;2;2122;5355;*;Małopolskie;Kraków;os. Strusia 1A - budynek P.H.U. JUKA;50.086666667;20.011388889
260;2;2122;5399;*;Małopolskie;Zabierzów;ul. Krakowska 229 - budynek biurowy;50.109166667;19.82
260;2;2122;5482;*;Małopolskie;Cholerzyn;strunobetonowy maszt T-Mobile nad zalewem;50.051944444;19.798333333
260;2;2122;5499;*;Małopolskie;Rudawa;ul. Legionów Polskich 30 - maszt własny;50.116388889;19.719166667
260;2;2122;5500;456;Małopolskie;Michałowice;ul. Komora 32 - strunobetonowy maszt T-Mobile;50.146944444;19.9675
260;2;2122;5500;0;Małopolskie;Rudawa;ul. Legionów Polskich 30 - maszt własny;50.116388889;19.719166667
260;2;2122;5501;*;Małopolskie;Rudawa;ul. Legionów Polskich 30 - maszt własny;50.116388889;19.719166667
260;2;2122;5502;*;Małopolskie;Kraków;ul. Hemara 1 - kościół;50.083611111;19.845
260;2;2122;5526;*;Małopolskie;Kraków;ul. Żułowska 16 - budynek;50.080833333;19.961111111
260;2;2122;5554;*;Małopolskie;Zabierzów;ul. Śląska 53 - budynek mieszkalny;50.115555556;19.793611111
260;2;2122;5562;*;Małopolskie;Widoma;Widoma 5 - maszt własny;50.207222222;19.993055556
260;2;2122;5563;*;Małopolskie;Widoma;Widoma 5 - maszt własny;50.207222222;19.993055556
260;2;2122;5564;*;Małopolskie;Widoma;Widoma 5 - maszt własny;50.207222222;19.993055556
260;2;2122;5570;*;Małopolskie;Kraków;os. Tysiąclecia 38 - Zespół Szkół Poligraficzno-Księgarskich;50.0925;20.0025
260;2;2122;5582;*;Małopolskie;Zielonki;ul. Galicyjska 3 - budynek;50.117777778;19.923055556
260;2;2122;5592;*;Małopolskie;Rząska;ul. Słoneczna 24 - kościół;50.099722222;19.838611111
